ID	Length	String
STR_ARENA_PASTYEAR2019	389	<text>text="2019年电信竞猜结果：" font=163 </text><text>text="\\\n猜中冠军19651票，每票分得18472通宝；\n猜中亚军30272票，每票分得11991通宝；\n猜中季军13459票，每票获得4495通宝。" font=106 </text><text>text="\n2019年双线竞猜结果：" font=163 </text><text>text="\\\n猜中冠军5622票，每票分得19536通宝；\n猜中亚军9578票，每票分得11467通宝；\n猜中季军4023票，每票获得4550通宝。" font=106 </text>
STR_JCINF16	30	活动时间：4月7日7点-4月23日7点
STR_YJTIME19	29	预计通宝到账时间：4月30日10点
STR_MPCH1	10	15门派称号
STR_SYSTEM_JiaYuan	145	<text>text="家园" font=65 </text><text>text="  （<KEY TOGGLE_HOMELAND_PANEL>）"font=65</text><text>text="\\\n打开大唐家园界面。" font=106 </text>
STR_EDITTEX	4	编辑
STR_OUTFIT8	64	外观预设方案可用于家园展示和个人穿戴，请前往“外观商城”搭配吧！
STR_CASTLE_QUESTION	8	攻防问答
STR_JOINORDER	8	参与预约
STR_DISABLECOMPOSITION	12	关闭透明效果
STR_DISMANTLE	8	材料拆分
STR_FBBOSS	8	秘境头目
STR_GOLDTEAM_ADDMONEYSECOND	8	分次出价
STR_CHOOSENUM	8	选择数量
STR_GOLDTEAM_CHANG	12	帮会阵营转换
STR_TITLE_KEY1	12	请输入激活码
STR_LOGIN_TOKEN1	8	动态密码
STR_LOGIN_DELETECHARTITLE	8	删除角色
STR_LOGIN_RENAMETIPS	50	注：改名之后，云端的技能配置、系统设置等将会被还原
STR_FURNITURE	4	家具
STR_HIDEOTHERHOME	56	不显示他人宅邸时，出入自己的宅邸会有轻度的卡顿，望知悉。
STR_SETTING290	20	选择不生效的地图类型
STR_HOLD_SKILL_ICON	24	按住技能图标可拿起并拖动
STR_SETTING291	74	填写任务分类或地图关键字可进行筛选，空白表示不筛选，结果未必准确，仅供参考
STR_PASTTIPS	58	“前尘秘境”为往昔资料片秘境，秘境等级及强度仍停留在当年。
STR_WELFARE	8	福利返还
STR_EMPTY_WELFARE	16	【暂无福利可领】
STR_WELFARE_TIPS	37	1元点卡=8000秒点卡；1元月卡=0.5天月卡
STR_SETTING292	48	为避免与官方信息冲突，帮战期间被伤喊话不会生效。
STR_LEFTPEOPLE	9	剩余人数:
STR_CANGETIT	12	当前可领取：
STR_DISCOUNT_COUPOM	34	全服充消每200元获得一张7.9折扣券。
STR_SETTING293	45	登录处于宣战状态或宣战开启时进行声音/文字提醒
STR_SETTING294	40	开启宣战敌对帮众、友方帮众的场景标记功能
STR_SETTING295	8	帮会宣战
STR_SETTING296	26	启用鼠标穿透（可设快捷键）
STR_SETTING297	10	BUFF显示栏
STR_BOOKNOW2	8	立即预约
STR_GLASSES	4	眼饰
STR_SHOUW_FACE	16	勾选显示面部挂件
STR_DAILY_SIGN_IN_0	8	签到领取
STR_WINTER_FESTIVAL_TITLE	8	门客培养
STR_WINTER_FESTIVAL_SKILL	8	门客技能
STR_WINTER_FESTIVAL_ATTRIBUTE	8	门客属性
STR_WINTER_FESTIVAL_ACTIVE	4	主动
STR_WINTER_FESTIVAL_PASSIVE	4	被动
STR_WINTER_FESTIVAL_LOCK	6	未解锁
STR_WINTER_FESTIVAL_TIPS	633	<text>text="门客培养\n" font=65 </text><text>text="门客品质：门客品质分为 两碗门客、三碗门客、五碗门客。\n\n门客等级：侠士可以通过相关道具使得对应门客获得阅历值，阅历值满足升级所需条件后，门客会自动升级。每次升级都将提升门客的属性值。升到指定等级后还将解锁对应的武学技能。\n\n门客主动技能：门客达到对应等级后可以解锁主动技能。侠士可以通过消耗士气值使门客释放对应的技能。\n\n门客被动技能：门客固有的天赋能力。侠士可以通过相关的武学秘籍道具使得门客领悟额外的天赋能力或者使之升级。\n\n门客附魔：出战的门客短时间获得能力的加强。侠士可以通过特殊的附魔道具使得出战门客获得特定的能力，出战4个门客同时装备同类附魔将额外触发套装效果。"</text>
STR_WINTER_FESTIVAL_QUALITY	6	品质：
STR_WINTER_FESTIVAL_AN_1	10	最大气血值
STR_WINTER_FESTIVAL_AN_2	6	攻击力
STR_WINTER_FESTIVAL_AN_3	6	会心率
STR_WINTER_FESTIVAL_AN_4	8	外功防御
STR_WINTER_FESTIVAL_AN_5	8	内功防御
STR_WINTER_FESTIVAL_AN_6	6	闪避率
STR_CHONGXIAOTIP5	53	注:通过开启【通宝红包】获得的通宝总额；详见活动详情。
STR_E_HIDE	12	点击隐藏外装
STR_E_SHOW	12	点击显示外装
STR_GUILD_MATCHES_FLAG1	8	大旗血量
STR_GUILD_MATCHES_FLAG2	8	大旗血量
STR_GUILD_MATCHES_KILL1	8	击杀总数
STR_GUILD_MATCHES_KILL2	8	击杀总数
STR_GUILD_MATCHES_RESOURCE1	8	资源总量
STR_GUILD_MATCHES_RESOURCE2	8	资源总量
STR_GUILD_MATCHES_RESOURCE3	6	摧城车
STR_GUILD_MATCHES_RESOURCE4	6	摧城车
STR_GUILD_MATCHES_RESOURCE5	6	神机车
STR_GUILD_MATCHES_RESOURCE6	6	神机车
STR_GUILD_MATCHES_RESOURCE7	6	云梯车
STR_GUILD_MATCHES_RESOURCE8	6	云梯车
STR_GUILD_MATCHES_RESOURCE9	6	投石车
STR_GUILD_MATCHES_RESOURCE10	6	投石车
STR_GUILD_MATCHES_RESOURCE11	6	神机台
STR_GUILD_MATCHES_RESOURCE12	6	神机台
STR_GUILD_MATCHES_TITLE	10	武林争霸赛
STR_GUILD_MATCHES_RECORD	5	胜/负
STR_GUILD_MATCHES_ENTER	8	进入比赛
STR_GUILD_MATCHES_BATTLE	10	争霸赛正赛
STR_GUILD_MATCHES_PRACTISE	6	练习赛
STR_GUILD_MATCHES_SINGHINT	122	1、报名成功后，比赛期间帮会将无法更换阵营。\n2、帮主账号绑定的身份证名字和身份证号码必须保持一致，否则将无法领取帮会奖励。
STR_GUILD_MATCHES_CHECK	8	确定报名
STR_GUILD_MATCHES_CONDITION	76	2、48小时内上线过且满级正式成员人数≥50人。\n3、帮会所属浩气盟或恶人谷势力。
STR_GUILD_MATCHES_MATCHING1	13	正在匹配中...
STR_GUILD_MATCHES_MATCHING2	12	开始匹配对手
STR_GUILD_MATCHES_MATCHING3	16	武林争霸赛练习赛
STR_GUILD_MATCHES_MATCHING4	105	1、本帮满级在线正式成员≥10人，方可开启练习赛。\n2、需帮主开启匹配。\n3、60秒内未匹配成功会自动退出匹配。
STR_GUILD_MATCHES_SIGNTIME	50	1、报名时间从2月25日早上7点到2月28日晚上24点截止。
STR_GUILD_MATCHES_SIGNTIME2	8	报名条件
STR_GUILD_MATCHES_RESOURCE13	4	粮仓
STR_GUILD_MATCHES_RESOURCE14	4	工坊
STR_GUILD_MATCHES_RESOURCE15	4	城门
STR_GUILD_MATCHES_PRACTISE1	8	开启条件
STR_GUILD_MATCHES_PRACTISE2	44	赛程期间，比赛日23点到次日18点，非比赛日全天
STR_GUILD_MATCHES_DATA	8	导出数据
STR_CHONGXIAO9	12	充消时间金额
STR_CHONGXIAOTIP6	102	注：充值游戏时间，游戏币购买时间，通宝兑换时间后可获得充值时间金额。充值时间金额刷新需要重新登录游戏。
STR_UISETTING_MJ_2	34	手动施展冥月渡心的二段技能暗步追踪
STR_YANYUXING	18	禁止烟雨行快捷释放
STR_PREINFO3	68	红色表示“未购买”商品；蓝色表示“已拥有”商品；灰色表示“空栏位”。
STR_EXTERIORBOX_MESSAGE1	18	留言（不超过50字）
STR_ID_FRIEND_MANAGE	16	账号好友消息列表
STR_SEND_MESSAGE	10	发出的请求
STR_ID_INFO	8	身份信息
STR_GAMENAME	4	游戏
STR_GAME_SERVER	4	区服
STR_REQUEST_RESULT	8	请求结果
STR_RECIEVE_REQUEST	10	收到的请求
STR_OTHER_MESSAGE	8	其他消息
STR_ACCEPTED	6	已接受
STR_REJECTED	6	已拒绝
STR_AWAIT	10	等待回复中
STR_ID_NUMBER	6	身份号
STR_ADD_ID_FRIEND	12	添加账号好友
STR_ID_FRIEND_DELETED	26	将你们的账号好友关系解除了
STR_INPUT_ID_NUMBER	10	输入账号ID
STR_ID_FRIEND	8	账号好友
STR_READY_TO_ADD	6	将添加
STR_TO_ID_FRIEND	12	为账号好友。
STR_ID_FRIEND_LOADING	18	账号好友加载中……
STR_ID_FRIEND_LOCKED	22	账号已被冻结，请申诉。
STR_LAST_ONLINE	8	上次登录
STR_GAME_NOW	8	所在游戏
STR_DDZ_DIFEN	4	底分
STR_DDZ_LAIZI	4	癞子
STR_DDZ_XIPAI	4	洗牌
STR_ACCOUNT_FRIEND_REMARK	12	备注好友昵称
STR_ADD_ACCOUNT_FRIEND_INFO	8	附加信息
STR_CHONGXIAOTIP7	30	活动期间商城累计消费的通宝总额
STR_DDZ_RULETITLE	6	斗地主
STR_DDZ_TUOGUAN	4	托管
STR_DDZ_CARD_SEQUENCE_DOWN	4	降序
STR_DDZ_CARD_SEQUENCE_UP	4	升序
STR_DDZ_RULE	4	规则
STR_DDZ_RULEDETAIL_BASICRULE	8	基础规则
STR_DDZ_RULEDETAIL_BASICRULE1	111	游戏最少由3个玩家进行，用一副54张牌（含鬼牌），其中一方为地主，其余两家为另一方，双方对战，先出完牌的一方获胜。
STR_DDZ_RULEDETAIL_GAMEPLAY	8	玩法规则
STR_DDZ_RULEDETAIL_GAMEPLAY0	64	经典模式：不含癞子，及三带二、四带二（含四带两单、四带一对）牌型
STR_DDZ_RULEDETAIL_GAMEPLAY1	69	狂野模式：含单癞子/天地癞子，及三带二、四带二（含四带两单、四带一对）
STR_DDZ_RULEDETAIL_GAMEPLAY2	64	关于底分：当局游戏叶子令的基础数量，根据游戏进行的情况翻倍、结算
STR_DDZ_RULEDETAIL_GAMEPLAY3	130	关于洗牌：洗牌模式将在每局对局中随机改变牌垛中所有牌的排序；不洗牌模式将在第一局之后的每一局记录上一局的牌序，并进行部分牌序的调整
STR_DDZ_RULEDETAIL_TIMES	8	翻倍规则
STR_DDZ_RULEDETAIL_TIMES0	66	个人翻倍与公共翻倍：加倍、超级加倍属于个人翻倍；此外均属于公共翻倍
STR_DDZ_RULEDETAIL_TIMES1	190	×2：底牌为3张连牌/对牌、出牌阶段前明牌、叫/抢地主（每次）、加倍、炸弹（若炸弹牌多于4张，每张增加1倍）、春天（游戏中地主、农民中的任一方未出过任一张牌，而另一方出完了牌，即视为另一方的春天）
STR_DDZ_RULEDETAIL_TIMES2	32	×3：底牌3张牌值相同、发牌中明牌
STR_DDZ_RULEDETAIL_TIMES3	45	×4：底牌有王炸、明牌开始、个人超级加倍、王炸
STR_DDZ_RULEDETAIL_CARDTYPE	8	牌型规则
STR_DDZ_RULEDETAIL_RULEDES1	26	单牌：牌数=1，任意的单张牌
STR_DDZ_RULEDETAIL_RULEDES2	41	对子牌：牌数=2，2张牌必须为同牌值不同花色
STR_DDZ_RULEDETAIL_RULEDES3	41	三张牌：牌数=3，3张牌必须为同牌值不同花色
STR_DDZ_RULEDETAIL_RULEDES4	68	三带一：牌数=4，3张牌必须为同牌值不同花色，剩下1张为不同牌值的任意牌
STR_DDZ_RULEDETAIL_RULEDES5	60	三带二：牌数=5，3张牌必须为同牌值不同花色，剩下2张为任意对子
STR_DDZ_RULEDETAIL_RULEDES6	39	炸弹：牌数=4，4张牌必须为同牌值不同花色
STR_DDZ_RULEDETAIL_RULEDES7	41	癞子炸弹：牌数≥4，牌型中必须为同牌值的牌
STR_DDZ_RULEDETAIL_RULEDES8	65	四带二：牌数=6，4张牌必须为同牌值的牌，剩下2张为任意单牌或1个对子
STR_DDZ_RULEDETAIL_RULEDES9	61	四带两对：牌数=8，4张牌必须为同牌值的牌，剩下4张为任意2个对子
STR_DDZ_RULEDETAIL_RULEDES10	33	王炸：牌数=2，牌型必须为大王+小王
STR_DDZ_RULEDETAIL_RULEDES11	64	单连牌（顺子）：牌数≥5，牌值必须连续，花色不限。不包括2和大小王
STR_DDZ_RULEDETAIL_RULEDES12	68	双连牌（连对）：（牌数≥3 ）* 2，对子牌值必须连续，花色不限。不包括2
STR_DDZ_RULEDETAIL_RULEDES13	59	三连牌：（牌数≥2 ）* 3，3张牌值必须连续，花色不限。不包括2
STR_DDZ_RULEDETAIL_RULEDES14	59	飞机带单翅：三连牌+同数量的单牌，但单牌牌值不能与三连牌相同
STR_DDZ_RULEDETAIL_RULEDES15	59	飞机带双翅：三连牌+同数量的对子，但对子牌值不能与三连牌相同
STR_DDZ_RULESETTING_POINT	4	底分
STR_DDZ_RULESETTING_GAMEMODE	4	玩法
STR_DDZ_RULESETTING_SHUFFLE	4	洗牌
STR_DDZ_RULESETTING_POINT10	2	10
STR_DDZ_RULESETTING_POINT20	2	20
STR_DDZ_RULESETTING_POINT50	2	50
STR_DDZ_RULESETTING_GAMEMODE0	8	经典模式
STR_DDZ_RULESETTING_GAMEMODE1	18	狂野模式（无癞子）
STR_DDZ_RULESETTING_GAMEMODE2	18	狂野模式（单癞子）
STR_DDZ_RULESETTING_GAMEMODE3	20	狂野模式（天地癞子）
STR_DDZ_RULESETTING_SHUFFLE0	6	不洗牌
STR_DDZ_GONGGONGBEISHU	8	公共倍数
STR_DDZ_DIZHUJIABEI	8	地主加倍
STR_DDZ_NONGMINJIABEI	8	农民加倍
STR_DDZ_WANJIABEISHU	8	玩家倍数
STR_DDZ_XIANGXITONGJI	8	详细统计
STR_DDZ_CHUSHI	4	初始
STR_DDZ_DIPAI	4	底牌
STR_DDZ_MINGPAI	4	明牌
STR_DDZ_ZHADAN	4	炸弹
STR_DDZ_QIANGDIZHU	6	抢地主
STR_DDZ_CHUNTIAN	4	春天
STR_ONE	5	第1次
STR_DAILY_SIGN_IN_	12	已签到次数：
STR_ASURA_TITLE	8	修罗挑战
STR_ASURA_CREATETEAM	8	创建团队
STR_DDZ_RULESSETTING	8	调整规则
STR_DDZ_CARDCOMBICHOOSE	8	牌型选择
STR_DDZ_JIABEITITLE	4	倍数
STR_DDZ_TIP	18	文明游戏，禁止赌博
STR_DDZ_TIP2	53	小提示：癞子玩法的倍数上限是10000，超出将以该上限计哦
STR_DDZ_TIP1	52	小提示：经典玩法的倍数上限是1000，超出将以该上限计哦
STR_BARMITZVAH	8	成年喜报
STR_DDZ_GONGGONGBEISHUDETAIL	16	公共倍数详细统计
STR_LEFTHAND	6	左手饰
STR_RIGHTHAND	6	右手饰
STR_HANDPENDANT	4	手饰
STR_INTERACTION	8	交互动作
STR_GUILD_MATCHES_RESOURCE16	8	平均装分
STR_GUILD_MATCHES_RESOURCE17	8	基础信息
STR_GUILD_MATCHES_RESOURCE18	8	载具信息
STR_GUILD_MATCHES_School1	8	藏剑山庄
STR_GUILD_MATCHES_School2	4	五毒
STR_GUILD_MATCHES_School3	4	丐帮
STR_GUILD_MATCHES_School4	4	苍云
STR_GUILD_MATCHES_School5	4	蓬莱
STR_GUILD_MATCHES_School6	6	凌雪阁
STR_GUILD_MATCHES_School7	6	衍天宗
STR_GUILD_MATCHES_School8	6	长歌门
STR_GUILD_MATCHES_SIGN	8	报名比赛
STR_GUILD_MATCHES_MATCHING4	60	1、已报名武林争霸赛的帮会可开启练习赛。\n2、需帮主开启匹配。
STR_GUILD_MATCHES_SINGHINT1	78	当前帮会在线           ,系统将根据此人数进行匹配，在线人数若有变更请重新报名。
STR_GUILD_MATCHES_SINGHINT2	26	精英场：<50人，胜利无积分;
STR_GUILD_MATCHES_SINGHINT3	36	大师场：≥50人，且<75人，胜利积分+1;
STR_GUILD_MATCHES_SINGHINT4	40	巅峰场：≥75人，胜方积分+5，败方积分+1。
STR_ITEMBOX_LOOT_ONE	8	领取一张
STR_CANGETIT_2	14	当前可领取次数
STR_DESIGNATION_CHAT	4	聊天
STR_DESIGNATION_LIMIT	4	限时
STR_DESIGNATION_TEXIAO	4	特效
STR_JYPLAY_SEASON1	10	结庐评分：
STR_JYPLAY_SEASON2	10	通用点数：
STR_JYPLAY_SEASON3	137	某个领域的点数积累满后，该玩法溢出的剩余点数将会转换为通用点数，继续参与对应玩法将获得通用点数。通用点数会有50%损耗转换成另一个玩法点数。
STR_JYPLAY_SEASON4	58	通用点数兑换各个领域的点数会有50%的损耗,赛季结束清空重置。
STR_JYPLAY_SEASON5	10	赛季时间：
STR_JYPLAY_SEASON6	8	结庐江湖
STR_ACTIVITIY_MORE	14	更多获取方式>>
STR_JYPLAY_SEASON7	8	点数注入
STR_JYPLAY_SEASON8	26	输入需要转换的玩法点数数量
STR_JYPLAY_SEASON9	28	当前注入点数已够集齐该套装！
STR_JYPLAY_SEASON10	8	通用点数
STR_JYPLAY_SEASON11	8	确定注入
STR_JYPLAY_SEASON12	10	家具奖励：
STR_JYPLAY_SEASON13	8	获得途径
STR_JYPLAY_SEASON14	14	消耗通用点数：
STR_MAID_FIGHT_DETAIL	445	<text>text="管家助战培养\n" font=65 </text><text>text="管家等级：侠士可以选中管家使用【文才武略·护持】使对应管家获得战斗阅历，阅历值满足升级所需条件后，管家会自动升级。每次升级都将提升管家的属性值。升到指定等级后还将解锁对应的武学技能。\n\n管家技能：每位管家初始有2个基础技能，升级可解锁2个被动技能，解锁技能后，新增技能将自动加入管家的战斗循环中。\n\n赛季重置：家园结庐江湖赛季重置后，管家等级也会恢复初始状态，需要重新升级并学习技能。"</text>
STR_JYPLAY_SEASON15	34	效果奖励：(自动激活，无需摆放家具)
STR_JYPLAY_SEASON16	23	(按住Shift键可固定Tips)
STR_CHONGXIAO10	14	商城消费通宝：
STR_CHONGXIAO11	16	消费通宝的数值。
STR_CLOTHSWICH	16	开启布料效果预览
STR_DAILY_SIGN_IN_1	8	一心值：
STR_BRIGHT_EMOTION	8	头顶表情
STR_GOT_2	8	已领取：
STR_DETAILS4	8	福袋详情
STR_AWARDPLACE	8	领取处：
STR_WINTER_FESTIVAL_FUMO1	8	门客附魔
STR_WINTER_FESTIVAL_FUMO2	14	未激活门客附魔
STR_CANGETIT_1	8	当前可兑
STR_HURT_DEGREE_1	2	次
STR_RoleNameTips	49	注：删除后该角色名将在一段时间内(最多5天)无法使用
STR_PlayerVisitCard	18	侠士名帖及纸笺配置
STR_CHONGXIAO12	18	当前大区通宝消费：
STR_BUYGOT	10	购买后获得
STR_CHONGXIAO13	17	已充值点卡/月卡：
STR_CHONGXIAO14	24	充值时间所消费的通宝数额
STR_TIMELEFT	12	歌曲剩余时间
STR_YUAN1	2	元
STR_JYPLAY_SEASON17	44	过渡期内，可享受上赛季已激活的特效效果加成。
STR_BUYGOT2	14	通宝购买后获得
STR_REPLACETIPS	40	请在界面左侧“外观预设”界面进行替换操作
STR_REPLACE	8	取消替换
STR_CIONSHOP_VIDEO	8	视频预览
STR_MINIGAMETIPS1	31	指针经过目标区域时,点击对应按键
STR_MINIGAMETIPS2	44	点击空格键,倒计时结束时,把指针控制在目标区域
STR_MINIGAMETIPS3	42	点击空格键,在倒计时内,把指针控制在目标区域
STR_MINIGAMETIPS4	38	长按空格键,使指针到达目标区域,即可松开
STR_APRILFOOLS	25	你没有和服务器断开连接...
STR_APRILFOOLS_2	12	返回游戏界面
STR_EQUIPMENTBAR_RULEBTN	579	装备栏精炼：\n 1.装备栏可以使用五行石进行精炼，小于等于生效品数的装备能享受装备栏精炼的属性加成；\n\n 2.背包内右键点击五行石，或拖拽五行石至预览框内，可以查看精炼成功率及加工手续费；\n\n 3.放入越高等级的五行石能提供越高的成功率，相应加工手续费也会越高；\n\n 4.左键点击装备栏下方的切换按钮，可以切换不同的装备栏以供精炼；\n\n 5.黄色装备栏名称表示精炼满级，绿色装备栏名称表示未精炼满级，白色装备栏名称表示未进行精炼（如已精炼过则表示品质过低）；\n\n 6.若已穿戴装备，可通过升级信息了解属性加成及生效情况；\n\n 7.装备栏品质过低时，可以在五行石商人处精炼剥离，将装备栏提升至最高品质；
STR_ETRULEBTN	373	装备栏熔嵌：\n 1.装备栏可以使用五行石进行熔嵌，小于等于生效品数的装备能享受装备栏熔嵌的属性加成；\n\n 2.背包内右键点击五行石，或拖拽五行石至熔嵌孔内，即可进行熔嵌操作；\n\n 3.左键点击装备栏下方的切换按钮，可以切换不同的装备栏以供熔嵌；\n\n 4.若已穿戴装备，可查看熔嵌孔提供的具体属性加成及生效情况；\n\n 5.装备栏熔嵌孔品质过低时，可以重新熔嵌五行石，将熔嵌孔提升至最高品质；
STR_SYSTEM_MAP3	43	<text>text="奇宝之争排行榜" font=65 </text>
STR_NEWS	8	新品速递
STR_AIFACE	8	照片捏脸
STR_DesignationNew1	8	独占称号
STR_DesignationNew2	8	组合称号
STR_DesignationNew3	8	全部类型
STR_DesignationNew4	8	所有途径
STR_DesignationNew5	12	快速卸下称号
STR_DesignationNew6	30	该称号在同类称号中只能解锁一个
STR_DesignationNew7	8	暂无称号
STR_DesignationNew8	4	前缀
STR_DesignationNew9	4	后缀
STR_DesignationNew10	4	门派
STR_ABB_TITLE_TIPS	8	战斗预设
STR_JYPLAY_SEASON18	28	点击可在活动日历查看详细描述
STR_HOMELANDBLUEPRINT_LOADING	12	蓝图加载进度
STR_CHARACTER_PRESTIGE2	8	周上限：
STR_GET_PRESTIGE2	68	可通过名剑大会、战阶排名奖励、战场、逐鹿中原等途径来获得威名点周上限
STR_SIMPLEDLC	210	敖龙岛一战，谢采抢到了九天秘宝，然后转战中原与史思明勾结。至德三载秋，以宫傲、谢采、李重茂、月泉淮、史朝义为首的邪派恶贼，为了各自的目的，先后侵袭了七秀坊、藏剑山庄、万花谷、少林寺四门派，在中原武林掀起了巨浪。
STR_PLAYER_WANGHUA	86	每20点墨意可使下一个“阳明指”“长针”无需运功并消耗20点墨意。脱离战斗时每5秒降低5点。
STR_PLAYER_WANGHUA1	68	使用“水月无间”后，10秒内使任意伤害或疗伤招式无需运功并消耗20墨意。
STR_SHO_PTONGREN_TIPS	22	可使用佟仁银票进行结算
STR_CHONGXIAO15	12	已消费通宝：
STR_CHONGXIAO16	4	通宝
STR_XIAKE	12	预览江湖侠客
STR_EXTERIORBOX_TRYONE3	12	江湖侠客预览
STR_FACEBODY	4	体型
STR_FACEBODYTIPS1	4	整体
STR_FACEBODYTIPS2	8	体型重置
STR_FACEBODYTIPS3	8	取消修改
STR_FACEBODYTIPS4	8	体型保存
STR_SHARE	4	分享
STR_GOT_BOX	6	格子：
STR_FACEBODYTIPS5	8	体型管理
STR_CIPIN1	6	非绑定
STR_FACEBODYTIPS6	20	恢复到本次体型调整前
STR_FACEBODYTIPS7	21	已有体型数/体型数上限
STR_ACTIVATIONCODE	10	激活码兑换
STR_FACEBODYTIPS8	6	永久：
STR_FACEBODYTIPS9	6	限时：
STR_NEWSHOPTIME	14	商店关闭时间：
STR_PLAYER_CHANGGE	112	当恰好曲风点数为9时，将触发三段破招伤害。若曲风点数大于9点或切换至“高山流水”曲风时将清空自身“曲风”所有层数。
STR_FACEBODYTIPS	74	点击可将[洗心换骨]添加至购物车进行结算，增加一次永久有效的体型自定义次数。
STR_TOTAL_MATERIAL	5	总数:
STR_BACKPACK_MATERIAL	10	背包/仓库:
STR_CRAFT_MATERIALTIPS	73	左键点击材料图标，可查看材料详情和获取途径（每种途径最多展示7个）等信息。
STR_FACEBODYTIPS3	8	取消修改
STR_FACEBODYTIPS4	8	体型保存
STR_DIE_TIP	19	重伤将扣除1点灯火值
STR_DIE_TIP2	20	幻境险地，务必当心！
STR_BACKGROUNDINTRO	8	背景介绍
STR_GRADEREWARD_RECEIVE	6	已领取
STR_BPVE_ACTIVITYTIME	34	19:00、20:00、21:00、22:00开始活动
STR_BPVE_SHANGWUYIJI	8	尚武遗迹
STR_BPVE_REWARDRULE	8	秘境奖励
STR_REVIVE_CHENGHUANG	10	露营点疗伤
STR_RAID_WORLDMARK1	156	<text>text="世界标记/集结标记"font=65</text><text>text="\\\n可在秘境场景中放置世界标记来标记位置；\\\n可在任何场景中放置集结标记来集结队友。"font=106</text>
STR_TESTTIP1	28	当前为测试服旗舰画质beta效果
STR_TESTTIP2	32	当前未开启测试服旗舰画质beta效果
STR_CRAFTMANAGEPANEL_CLEANUP	12	清除历史记录
STR_CRAFTMANAGEPANEL_HISTORYTITLE	8	历史记录
STR_PAKV4_SHADER_PROGRESS	12	着色器优化：
