ID	Name	BarText
6358	碑铭·霸刀山庄建立	抄录碑铭
6359	碑铭·第一届扬刀大会	抄录碑铭
6360	碑铭·第二届扬刀大会	抄录碑铭
6361	碑铭·第六届扬刀大会	抄录碑铭
6362	碑铭·第九届扬刀大会	抄录碑铭
6363	碑铭·贯夜	抄录碑铭
6364	碑铭·惊情	抄录碑铭
6365	碑铭·金玄鸿影	抄录碑铭
6366	小土堆	
6367	换颜草	
6368	拜火教箱子	打开
6369	小土堆	
6370	碑铭·洛阳伽蓝记其一	抄录碑铭
6371	碑铭·洛阳伽蓝记其二	抄录碑铭
6372	碑铭·晋中洛阳记	抄录碑铭
6373	碑铭·颜氏家训	抄录碑铭
6374	刑场_监斩台	
6375	刑场_监斩椅子	
6376	奇怪的土堆	调查中
6377		
6378		
6379		
6380	坐垫	
6381	箱子	
6382	死猪	
6383	帐篷	
6384	剑心的赠礼	
6385	剑心的谢礼	
6386	幽魂精华	
6387	被夺的药材	拾取
6388	血迹	
6389	血迹	
6390	血迹	
6391	鹿尸体	
6392	遗失的丹药	
6393	秽物	
6394	蛛网	
6395	邪道士炼丹	使用
6396	蒲团	
6397	霸刀酒杯	
6398	冬至宴席	冬至盛宴
6399		
6400		
6401	烟花底座	
6402	红方物资箱	捡起物资
6403	剑柱	
6404		
6405		
6406	剑柱假	
6407	神秘物资箱	搜集物资
6408	蓝方物资箱	捡起物资
6409		
6410	鸡笼	
6411	围栏	
6412	天街灯市·小型烟花座	
6413	篝火	
6414	烤肉	
6415	烤肉	
6416	篝火	
6417	天街灯市·大型烟花座	
6418	天街灯市·水上花灯座	
6419	火盆	
6420	天街灯市·花灯装饰	
6421	瞭望塔栅栏	
6422		
6423	藤蔓根部顶端	
6424	藤蔓根部底端	
6425	火球范围提示	
6426	下雪表现	
6427	岚天天车	进入
6428	邀月天车	进入
6429	聆风天车	进入
6430	揽瀑天车	进入
6431	聆风索	
6433	硫磺	采集
6434	发簪	拾取
6435	游春图	查看
6436	京畿瑞雪图纨扇轴	查看
6437	洛神	查看
6438	远眺纯阳三清殿	查看
6439	维摩诘像	查看
6440	神仙图	查看
6441	步辇图	查看
6442	古诗四帖	查看
6443	丧乱帖	查看
6444	张翰帖	查看
6445	货箱	
6446	兵器架	
6447	水缸	调制茶膏
6448	运货车	
6449	铁牙狼	搜寻
6450		
6451	柳惊涛的宴席	
6452	珍奇矿藏	
6453	珍奇矿藏	
6454	珍奇矿藏	
6455	珍奇矿藏	
6456	装饰_筵席	
6457	装饰_筵席	
6458	任务矿藏	
6459	弓箭架	
6460	炎麒麟头	
6461	水麒麟头	
6462	柴草	
6463	茶具	
6464	货物	
6465	坏掉的箱子	
6466	锻造台	
6467	灵隐藏经	拾取
6468	装饰_蒲团	
6469	刘洋的包裹	
6470	铸造台	
6471		
6472	热泉效果	
6473	冰泉效果	
6474	散落的冰魂货箱	采集
6475	水晶芙蓉宴	
6476		
6477		
6478	药篓	
6479	铁钎	
6480	山下家足轻的遗体	
6482	黄杜鹃药箱	拿取
6483	曼陀罗药箱	拾取
6484		
6485		
6486		
6487		
6488	餐桌	
6489	碑铭	祭拜
6490		
6491	雷霆机甲武器	
6492	宝箱	
6493	钱	
6494	柜子	
6495	木箱	
6496	红地毯	
6497	沙盘	
6498	货车	
6499	柳公子留下的东西	
6500	夏枯草	采集
6501	信笺	
6502	新建	
6503	新建	
6504	新建	
6505	锻水石阶	
6506	木材	
6507	茅草	
6508	野荠菜	
6509	石台	
6510	风	
6511	兵器架	摧毁
6512	行李	整理
6513	碎石	挖掘
6514	散落的日记	拾取
6515	散落的日记	拾取
6516	散落的日记	拾取
6517	散落的日记	拾取
6518	散落的日记	拾取
6519	冰魄	拾取
6520	水火麒麟	
6521	机甲关节	拾取
6522	茶碾	
6523	制茶桌	
6525	散落的兵刃	拾取
6526	瑞鹤仙灯	
6527	拭剑台特效门	
6528	升降机开关	
6529		
6530		
6531		
6532		
6533		
6534	刀宗佩剑	
6536	叛军炊锅	
6537	红毒菇	采集
6538	村民的财物	拾取
6539	水上台子	
6540	帮会鱼篓	钓鱼
6541		
6542	标记	
6543	杂乱的草堆	放置
6544	埋在地里的财物	搜索
6545	装饰_小白菜	
6547	蒲团	
6548	香炉	
6549	香炉	
6550	香炉	
6551	香炉	
6552		
6553	灶台	
6554	贯魔斩矩形提示	
6555	地雷红色区域	
6556	柳静海楚河汉界标记	
6557	柳静海上将军印标记	
6558	奇花·万岚	
6559		
6560		
6561	巨石	
6562	木桩残片	拾取
6563	木桩残片	拾取
6564	同袍宴	
6565	篝火	
6566	重铸台	
6567	新建	
6568		
6570		
6571		
6572		
6573		
6574		
6575		
6576		
6577		
6578		
6579		
6580	PVP服鱼篓	钓鱼
6581	鱼群1	
6582	毒荆棘	正在拾取
6583	鱼群2	
6584	水下鱼群1	
6585	水下鱼群2	
6586	凝血草	采集
6587	祛毒雪莲	采集
6588	小土堆	拾取
6589	小雪堆	
6590		
6591	骨头	
6592		
6593	青莲语瀑	
6594	长孙忘情8尺标识	
6595	长孙忘情4尺标识	
6596	棋盘	
6597		
6598	篝火	
6599	帐篷	
6600	天策旗帜	
6601	花地毯	
6603	藤曼底部	
6604	屏风	
6606	测试货物	拾取
6607	鹿尸体	
6608	货物	
6609	马车	
6610		
6611		
6612		
6613		
6614		
6615		
6616		
6617		
6618		
6619		
6625		
6626		
6627		
6628		
6629		
6630	马车	挖掘
6631	阳伞	
6633	果子	采集
6634	新建	
6635	红伞	
6636	土堆	挖掘
6637		
6638		
6639		
6640		
6641		
6642		
6643		
6644		
6645		
6646		
6647		
6648		
6649		
6650		
6651	白蜡烛_泛光源2	
6652	岩石1	
6653	祭坛	祭拜
6654	笛子	吹奏
6655	古琴	弹奏
6656	花鼓	敲打
6657	琵琶	弹奏
6658	月琴	弹奏
6659	岩石2	
6660	岩石3	
6661	树枝01	
6662	鸟窝	
6663	花草01	
6664	花草02	
6665	花草03	
6666	树枝02	
6667		
6668	新建	
6669	切磋旗	
6670	切磋旗	
6671	切磋旗	
6672	切磋旗	
6673	切磋旗	
6674	藤曼	
6675	蔓藤位置标识	
6676	将士的祭坛	祭拜
6677	金刀	
6678	银刀	
6679	铜刀	
6680	长枪架	擦拭
6681	毛毛另一只鞋	拾取
6682	雾气	
6683		
6684	零时	
6686		
6687		
6688		
6689		
6690		
6691		
6692		
6693		
6694	棋桌	
6695	七境茶叶	
6696		
6697		
6698		
6699	凝血草	采集
6700	万花风物志	阅读
6701	七秀霓裳录	阅读
6702	君山群侠传	阅读
6703	少林群僧品	阅读
6704	长安乱	阅读
6705	血舞枫华	阅读
6706		
6707	散落的兵刃	拾取
6708	深色的沙土堆	翻找
6709	四散的弩箭	调查
6710		
6711		
6712		
6713		
6714		
6715		
6716	拭剑园大门圈	
6717	长出的花	
6718	台子	
6719		
6720		
6721		
6722	杂物	
6723	架子	
6724	大缸	
6725	坛子	
6726	散落的刀兵	调查
6727	商队货物	查看
6728	女儿红	饮酒
6729	暗流	
6730	箱子	
6731	货船	
6732	凝血草	采集
6733		
6734		
6735		
6736		
6737		
6738	重制：水晶芙蓉宴	
6739	青菜	采集
6741	一堆木箱	
6742	一堆物资	
6743	小纸船	
6744	渔船	
6745	乌篷船	
6746	坑洞	
6747	民兵尸体	
6748	指示光环	
6749	小猴子的桃子	
6750		
6751	火晶石	拾取火晶石
6752		
6758		
6759		
6760		
6761		
6762		正在打开
6763	天策大炮	操纵
6764	栅栏拒马	
6765	栅栏拒马（长）	
6766	帐篷	
6767	兵器架	
6768	炮弹	
6769	死去的天策战马	
6770	物资车	
6771	硫磺硝石桶	
6772	散落的长枪	
6773	硫磺硝石桶（一堆）	
6774	粮食物资袋—米	
6775	粮食物资袋—面	
6776	纯阳尸体	
6777	少林尸体	
6778	万花尸体	
6779	狼牙士兵尸体二号	
6780	狼牙士兵尸体	
6781	马革裹尸	
6782	插在地上的箭矢	
6783	防御车	
6784	兵器架1	
6785	兵器架2	
6786	兵器架3	
6787	天策弩车	
6788	天策铁荆棘车	
6789	天策铁皮拒马	
6790	木桩	
6791	狼烟烽火	
6792	天策拒马刺	
6793	天策训练箭靶	
6794	天策帐篷	
6795	打铁台	
6799		
6800		
6801	兵器箱	打捞
6802	兵器箱	打捞
6803	兵器箱	打捞
6804	火焰	
6805	毒气	
6806	货车	
6807	断肠草	摘采
6808	铁球	
6809	独孤九凭几	
6810	独孤九酒爵	
6811	擂主座椅	
6812	被污染的土壤	
6813	失窃兵器	
6814	失窃兵器	
6815	被污染的土壤	
6816	一阶装备	拾取
6817	一阶武器	拾取
6818	二阶装备	拾取
6819	二阶武器	拾取
6820	三阶装备	拾取
6821	三阶武器	拾取
6822	麻布绷带	拾取
6823	止血草	拾取
6824	金疮药	拾取
6826	散落的物资箱	拾取
6827	浩气营地物资箱	背起
6828	恶人营地物资箱	背起
6829	洛阳城北押运奖赏	
6830	洛阳城北矿车残骸奖赏	
6831		
6832		
6833	叹息风碑	拾取
6834	碑铭	祭拜
6835		
6836		
6837	祛毒雪莲	采集
6838	凝血草	采集
6839	入口漩涡	
6840	凝血草	采集
6841	凝血草	采集
6842	落叶	清扫
6843	大蓟草	采集
6844	沙地苔藓	采集
6845	被截下的浩气物资箱	拾取
6846	被截下的恶人物资箱	拾取
6847	鲜笋	采集
6848	祭品货箱	拾取
6849	幽兰香草	采摘
6850	桃子	拾取
6851	木桩残片	拾取
6852	木桩残片	拾取
6853	1分钟消失尸体	
6854	火龙巷石柱横放	
6855		
6856	大物资箱	拾取
6857	砂石	拾取
6858	灌木	拾取
6859	瓦罐	拾取
6860	枯树	拾取
6861	篝火残骸	调查
6862		浇灌
6863	匿踪宝盒	拾取
6864	遗体	
6865	丢弃的物品	拾取
6866	宝箱光	
6867	丢弃的物品	拾取
6868	丢弃的物品	拾取
6869	丢弃的物品	拾取
6870	风化的石马	拾取
6871	风化的石马	拾取
6872	风化的石马	拾取
6873	鬼黄藤	拾取
6874	千里镜	拾取
6875	行气散	拾取
6876		
6877		
6878		
6879	炉子	
6880	曼陀罗花	采摘
6881	15秒尸体	
6882	劫掠的货物	拾取
6883	天阶武器	拾取
6884	天阶装备	拾取
6885	楼兰神兵匣	拾取
6886	锻造台	准备
6887	赤豆薏米粥	熬粥
6888	桂圆莲子粥	熬粥
6889	什锦腊八粥罐	熬粥
6890	青丝瘦肉粥	熬粥
6891		
6892		
6893		
6894		
6895		
6896		
6897		
6898	白果菱角粥	熬粥
6899		
6900		
6901	红枣枸杞粥	熬粥
6902	老旧的锻造台	搜索
6903		
6904		
6905	天赐·鸡肉腊八粥	拾取
6906	剑胚	
6907	剑胚	
6908	测绘卷轴	
6909		
6910		
6911		
6912	春风酿	翻找
6913	烟花座	
6914	埋东西的痕迹	翻找
6915	川芎	
6916	竹叶青	
6917	长出新草的土堆	
6918	浮金	拾取
6919	鲛珠	拾取
6920	黯淡的神兵	拾取
6921	铸造炉	注入内力
6922		
6923	墙	
6924	寇岛白灰	拾取
6925	木桶	拾取
6926	灶台	
6927	灶台	
6928	大麦	
6929	粳米	
6930	门	
6931	鸡蛋	
6932	杏仁	
6934	梯子下端	
6935	梯子上端	
6936	小钱袋	
6937	丢弃的金创药	拾取
6938	丢弃的麻布绷带	拾取
6939	丢弃的砂石	拾取
6940	丢弃的灌木	拾取
6941	丢弃的瓦罐	拾取
6942	丢弃的鬼黄藤	拾取
6943	丢弃的行气散	拾取
6944		
6949	丢弃的武器·一	拾取
6950	丢弃的装备·一	拾取
6951	丢弃的武器·二	拾取
6952	丢弃的装备·二	拾取
6953	丢弃的武器·三	拾取
6954	丢弃的装备·三	拾取
6955	丢弃的武器·天	拾取
6956	丢弃的装备·天	拾取
6957	祭天台·天	
6958	祭天台·地	
6959	祭天台·人	
6960	祭天台光柱浩气	
6961	祭天台光柱恶人	
6962	长墙	
6963	柱子	
6964	内部门	
6965	压人树桩	蓄力
6967	龙铁牢锁	
6969	华丽的铜镜	拾取铜镜
6970	冰魄内力	吸取冰魄内力
6971		拾取
6972	牢房门	开锁
6973	流萤魂返花	拾取
6974	地板	
6975	火地板	
6976	铁链	
6977	狼牙风味烤鸡	
6978	玉盘珍馐宴	
6979	新建	
6980	红衣教圣果	采摘
6981	祭天台奖励恶人	
6982		
6983	祭天台奖励浩气	
6984	铁狱箭	
6985	张老头的竹筐	调查
6986	古旧的卷轴	拓印
6987	奇怪的土堆	搜索
6988	遗失的包裹	拾取
6989	定安散	拾取
6990	丢弃的定安散	拾取
6991		
6992	破旧的包袱	捡起
6993		
6994	驼铃	拾取
6995	飞艇	拾取
6996	墙2	
6997	墙3	
6998	墙4	
6999	墙5	
7000	村民尸体2	
7001		
7002	天策据马刺	
7003	据马栅栏	
7004		
7005		
7006		
7007		
7008		
7009	文月剑	拾取中
7010	祭天护送浩气宝箱	打开
7011	祭天护送恶人宝箱	打开
7012		
7013	崩石炸药	
7014	入口石桥	
7015		
7016		
7017		
7018		
7019		
7020		查看
7021	包裹	打开包裹
7022		拾取
7023	柔蔓青萝	
7024	开门拉杆	拉动拉杆
7025	大型石门	
7026	狼匙秘匣	
7027	狼匙秘匣	
7028	狼匙秘匣	
7029	狼匙秘匣	
7030		
7031	冷却的烙铁	
7032	废弃的铁棒	
7033	狼纹圆盘裂片	
7034	狼纹圆盘碎片	
7035	蚀日狼纹圆盘	
7036		
7037		
7038		
7039		
7040		
7041		
7045	棺材	拾取
7046	水缸	拾取
7047	枯树	拾取
7048		修理
7049	开封的酒桶	
7050	匿踪宝盒	拾取
7051	绷带	拾取
7052	金疮药	拾取
7053	树枝	拾取
7054	铁块	拾取
7055	硝石	拾取
7056	奇珍宝匣	拾取
7057	天赐秘宝	拾取
7058	草堆	
7059	石柱	拾取
7060	祭祀宴席	
7061	障碍可视	
7062	可钻草堆	钻入
7063	可钻棺材	钻入
7064	可钻水缸	钻入
7065	烤肉	
7066	边界标志	
7067	可钻棺材2	钻入
7068	可钻棺材3	钻入
7069	竹棍	拾取
7070	鱼篓	垂钓
7071	官府告示	
7072	碑铭	
7073		打开
7074	石子	拾取
7075	碑铭	
7076	碑铭	
7077	奇怪的矿石	
7078	成熟的南瓜	收瓜
7079	玄字令牌	
7080	大黄鱼	
7081	蒲团	
7082	鱼腥草	
7083	尸毒样本	拾取
7084	援助灵灯	援助
7085		
7086		
7087	尸毒样本	拾取
7088	尸毒样本	拾取
7089	尸毒样本	拾取
7090	尸毒样本	拾取
7091	尸毒样本	拾取
7092	尸毒样本	拾取
7093	尸毒样本	拾取
7094	尸毒样本	拾取
7095	尸毒样本	拾取
7096	尸毒样本	拾取
7097		
7098		
7099		
7100		
7101	开场障碍	
7102	障碍标识柱子	
7103	天赐秘宝	拾取
7107		
7108		
7109	药盒	采摘
7110	药盒	采摘
7111	药盒	采摘
7112	药盒	采摘
7113	药盒	采摘
7114	药盒	采摘
7115	褶皱的纸张	采摘
7116	簪子	拾取
7117		
7118		采摘
7121	半截袖子	
7122	残破的典籍	
7123	旋石	拾取
7126	血之果实	
7127	石门	
7128	困兽兵器	正在拔出
7129		
7130	素女	
7131	帝鸿	
7132	落石	
7133	帝鸿素女的底座	
7134	新建	
7135	巨门	
7137	书信匣子	偷窃
7138	书信匣子	偷窃
7139	书信匣子	偷窃
7141	书简	拾取
7143	令牌·催雪	
7144	金铸宝盒	
7145	蛤蟆尸体	
7146	旧书盒子	
7157	草丛	寻找
7160	桃子	拾取
7163	枫茄花	
7166		
7167		
7168	可疑的箱子	翻找
7170	酒坛	
7171		
7172		
7174	珠蚌	拾取
7175	椰子	拾取
7176	赢鱼滩	
7177	粪球	捡屎
7178	戏鲸湾	
7179	从商许可证	画押
7180		
7182		拾取
7184	脏兮兮的福娃	
7186	月纹贝	拾取
7188	药碾	
7189		
7190	耳光花	
7191	《剑侠梦华录》残篇	
7192		
7193	捣药罐	
7194	货车推车	
7195	药材	
7196	药草	
7197	人参	
7198	酒	
7199	菜	
7200	酒	喝酒中
7201	菜	吃饭中
7202	燃石	拾取
7203	枫茄花	
7204	鸟窝	拾取
7205	草垫	整理草垫准备休息
7206	包裹	正在取回包裹
7207	药材	拾取药材中
7208	菌类	
7209	简易投药装置	正在放置投药装置
7210	糕点	
7211	锅	正在炖兔肉汤
7212	血衣	拾取
7213	丢弃的物品	拾取
7214	丢弃的物品	拾取
7215	丢弃的物品	拾取
7216	丢弃的物品	拾取
7217	海图	拾取
7218		
7219	火焰	
7220		
7221	小吃摊1	
7222	烧焦的信件	搜寻
7223	小吃摊2	
7224	卖艺摊	
7225	桌子	
7226	供桌	
7227	罗七的盒子	翻找
7228	龟甲	拾取
7229	镜花水月	拾取
7230	茶水摊	
7231	水果摊1	
7232	桌子	
7233	小吃摊3	
7234	药摊	
7235	水果摊2	
7236	一堆箱子	
7237		
7238	酒菜	
7239		
7240		
7241	漱魂草	采集
7242	杨家名符	正在拆解名符
7243	落叶	
7244	告示	
7245		
7246	醒神丹	
7247	木匣	翻找
7248	断钗	
7249	可疑的花瓶	
7250	野人参	拾取
7251	可以砍伐的树木	拾取
7252		凿冰
7253	珊瑚	
7254	海草	拾取
7255	赤血炼化炉	
7256	妃夜女儿红	正在搬起
7257	木枝	捡拾
7258		
7259	一袋硫磺	拾取
7260	夕颜花	
7261	海马	
7262	落叶堆	翻找
7263	貂尸体	拾取
7264	地痞尸体	
7265	寄泽草	采集
7266	水桶	拿起水桶
7267	弩零件	
7268	弩零件	
7269	兔子尸体	拾取
7270	鹿尸体	拾取
7271	焦木炬	拿取
7272	高台	
7273	藤蔓	清理藤蔓
7274	寒泉岩	收集
7275	龟甲	拾取
7279		
7280		
7283	石板	
7284		
7285	炼情洞	
7286	毛巾架	
7287	毛巾架	
7288	泥兰根须	
7289	龟甲	
7290	土壤	拾取
7291	蚕丝	拾取
7292	花盆	运功
7293	私藏的桃子	拾取
7294	木头	拾取
7295	栅栏	
7296	五味旋龟汤	
7297	待清点的货物	
7298	待清点的货物	
7299	落叶	
7301	映月楼大门	
7303	重绛	采摘
7304	小苏方	采摘
7305	燕支	采摘
7306		
7307		
7308	旧襁褓	
7309	星象图	
7310	木料	拾取
7311	投石车残骸	
7312	矿车残骸	
7313	草垛	
7314		
7315	地上的掉落物	正在打开掉落物
7316	柴火	
7317		
7318		
7319	笑口常开树叶	拾取
7320	死亡的鲸鱼	
7321	院内杂物	翻找中
7322	珠母贝	取珠
7323		
7329	酒坛	
7330	散落的雕蛋	拾取
7331	管事尸首	探索
7332	药材	整理药材中
7333	矿车防守成功奖赏	
7334	黑珍珠	取珠
7335	书籍	正在收拾书籍
7336		调查石仓中
7337	树枝	拾取树枝中
7338	门	操作
7339		
7340	宝箱	拾取
7341		正在挖掘
7342	马蹄草	摘取
7343	海灵芝	采集
7344	落叶	打扫
7345	5号位面普通尸体	
7346	8号位面普通尸体	
7347	廖思思	
7348		
7369	树	操作
7370	杂货摊	
7371		正在入座
7372	烧焦树	操作
7373	药草堆	
7374	罐子	
7375	罐子	
7376		正在享用渤海美食
7377	上贡记录	
7378		
7379	符纸	
7380	符纸	
7381	符纸	
7382	符纸	
7383		
7384	纸条	翻看
7385	篝火	点燃
7386	篝火	
7387		
7388		
7389		
7390		
7391		
7392		
7393	死亡的海豚	
7394	可疑的香炉	检查
7395	可疑的印章	检查
7396	密室出口	
7397	土	收集
7398		
7399		
7400	药炉	
7401	红锦叶	
7402	防酒汤	加入化金蚕粉末
7403	搁浅的鲸鱼	
7404	作废的提议	
7405	作废的回信	
7406	碗	
7407	机关	
7408		
7409	毒雾	
7410	枯灌木	
7411	枯树	
7412	枯树	
7413	草垛	
7414	火焰	
7415	被抢夺的矿石箱	搜索
7416	毒雾	
7417	枯灌木	
7418	枯树	
7419	枯树	
7420	枯树	
7422	宝箱	打开
7423	边澈的辎重箱	查看
7424	骨哨	
7425		
7426	恶狼	
7427	饮露园	
7428	康镇	
7429	列印山	
7432	西江镇	
7433	龙泉府	
7434	震海营	
7435	放马场	
7436	比武大会会场	
7437	造船厂	
7438	宁晚镇	
7439	万佛塔林	
7440	石佛寺	
7441	问剑林	
7442	驿站	
7443	育苗地	
7444	方壶草	采集
7445	长凳	
7446	饭菜	品尝菜肴中
7447	默认锚点DOODAD	
7448	桃花酿	
7449	尸体	
7450	尸体	
7451	尸体	
7452	尸体	
7453	玉明清灵果	
7454	刻着正字的木板	
7455	沉甸甸的木桶	拾取
7456	砂土	收集
7457	无名侠士之墓	调查
7458	奇怪的雪堆	调查
7459	野菜	收集
7460	包子摊位	
7461	蒸包子	
7463	海岛美酒	
7464	绯星草	拾取
7465		
7466	椰子	
7467	贡品	
7468	鸟窝	
7469	鸟窝	
7470	椰子	
7471	鸟蛋	
7472	海星	
7473	鱼篓	
7474	鱼篓	
7475	贝壳	
7476	烤鱼	
7477	沙堆	
7478		
7479		
7480	装饰_案台	
7481	茶几	吃茶
7482	箱子	
7483	酒坛	
7484	饭菜	
7485	书架	
7486	海龟残骸	
7487	院内掉落物	正在打开掉落物
7488	母贝	
7489	大母贝	
7490	宝石珊瑚	
7491	海草	
7493	鱼翅	
7494	鲜鱼	
7495		
7496	风道凝冰	
7497	母贝箱	加工母贝
7498	水晶芙蓉宴席	
7499	玉笛谁家听落梅	
7500	二十四桥明月夜	
7501	鸳鸯烩珍宴	
7502	蜀味烘焙宴	
7503	鸿门宴	
7504	团圆宴	
7505	百味宴	
7506	山河宴	
7507	汉宫宴	
7508	南山宴	
7509	东海宴	
7510	任侠宴	
7511	兄弟宴	
7512	贵妃宴	
7513	欢庆宴	
7514	三头宴	
7515	洗尘宴	
7516	迎客宴	
7517	结缘宴	
7518		
7519		
7520	药炉	
7521	旗鱼干	拿旗鱼干
7522	炙金瞳	
7523	童童之墓	
7524		
7525	落难侠士的包裹	拾取
7526	珊瑚	
7527	晒鱼架	
7528	珊瑚	拾取
7529	珊瑚	
7530	龙骨	
7531	灵芝	
7532	五蕴清泉	
7533	药瓶	
7534	仙芝	
7535	零件箱	
7536	可能出现的地点	
7537	血迹	
7538	小石子	拾取
7539	残留零件	
7540	贝壳	拾取
7541	贝壳	拾取
7542	血迹	
7543	庖丁熊尸体	
7544	庖丁鳄尸体	
7545	庖丁鹿尸体	
7546	庖丁狗尸体	
7547	庖丁牛尸体	
7548	庖丁猪尸体	
7549	庖丁蛇尸体	
7550	庖丁虎尸体	
7551	庖丁龟尸体	
7552	庖丁狼尸体	
7553	庖丁鱼尸体	
7554	庖丁所有未分类动物尸体	
7555	观潮殿卷宗·一	
7556	西山白露	倒茶
7557	顾渚紫笋	倒茶
7558	仙崖石花	倒茶
7559	峨眉白芽	倒茶
7560	蒙顶石花	倒茶
7561	落叶堆	清扫
7562	枯枝	拾取
7563	野花	采摘
7564	黄芩	采集
7565	验药罐	
7566	观潮殿卷宗·二	
7567	石碑	
7569	一张残缺的羊皮纸	
7570	一段残缺的绢布	
7571	一页残破的书简	
7572	残骸	
7573	盒子	
7574	浮丘荀草	
7575	仙鹤草	
7576	刻着正字的木板（小）	
7577	草叶编的衣物	
7578	干枯的仙鹤草	
7579	刻有武学招式的石头	
7580	奇石玉佩	
7581		
7583	鸟尸体	
7584	陶罐	
7585	位面5通用尸体	
7586	遗落的物资	
7587	碑铭·溟龙	抄录碑铭
7588	碑铭·周易卷一其一	抄录碑铭
7589	碑铭·周易卷一其二	抄录碑铭
7590	碑铭·周易卷一其三	抄录碑铭
